Date,AAPL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS
2024-03-26,168.0246124267578,1405.307373046875,415.2760314941406,1430.983642578125,3636.361083984375
2024-03-27,171.58888244628906,1397.022216796875,415.059326171875,1481.8818359375,3602.037109375
2024-03-28,169.7770233154297,1410.3914794921875,414.360107421875,1474.933349609375,3635.235595703125
2024-04-01,168.34144592285156,1407.9434814453125,418.15191650390625,1473.8662109375,3673.170166015625
2024-04-02,167.16326904296875,1396.0809326171875,415.06927490234375,1476.025146484375,3642.269287109375
2024-04-03,167.96522521972656,1394.009521484375,414.09417724609375,1460.7880859375,3701.820068359375
2024-04-04,167.14346313476562,1399.70556640625,411.56304931640625,1452.1767578125,3754.337890625
2024-04-05,167.89590454101562,1392.5501708984375,419.0875549316406,1449.3724365234375,3731.783447265625
2024-04-08,166.77713012695312,1390.2906494140625,418.1716003417969,1475.057373046875,3725.500244140625
2024-04-09,167.98501586914062,1407.378662109375,419.8360290527344,1452.896484375,3701.116943359375
2024-04-10,166.11378479003906,1418.62939453125,416.86175537109375,1468.7044677734375,3736.847412109375
2024-04-11,173.30166625976562,,421.46112060546875,,
2024-04-12,174.7967071533203,1397.8695068359375,415.5223083496094,1456.370849609375,3752.555419921875
2024-04-15,170.9750518798828,1382.240966796875,407.38714599609375,1454.062744140625,3696.099853515625
2024-04-16,167.69790649414062,1331.6832275390625,408.31292724609375,1454.98095703125,3631.95361328125
2024-04-17,166.3315887451172,,405.6143798828125,,
2024-04-18,165.381103515625,1336.2022705078125,398.15875244140625,1453.5665283203125,3621.8251953125
2024-04-19,163.3614044189453,1328.67041015625,393.08660888671875,1459.323974609375,3588.2509765625
2024-04-22,164.19302368164062,1348.9124755859375,394.8988037109375,1468.9774169921875,3624.263427734375
2024-04-23,165.24252319335938,1357.997802734375,401.408935546875,1448.603271484375,3633.73486328125
2024-04-24,167.3414764404297,1347.0294189453125,402.8763732910156,1439.5205078125,3592.7998046875
2024-04-25,168.20281982421875,1354.27880859375,393.0078125,1449.2484130859375,3612.634765625
2024-04-26,167.61868286132812,1346.5587158203125,400.17779541015625,1441.8780517578125,3583.703125
2024-04-29,171.7769775390625,1350.79541015625,396.1693115234375,1454.2613525390625,3629.51513671875
2024-04-30,168.63845825195312,1337.4263916015625,383.44464111328125,1456.221923828125,3583.04638671875
2024-05-01,167.61868286132812,,388.9698181152344,,
2024-05-02,171.31166076660156,1331.6832275390625,391.8259582519531,1455.775146484375,3623.044189453125
2024-05-03,181.55885314941406,1333.425048828125,400.51263427734375,1423.46435546875,3604.3818359375
2024-05-06,179.9054412841797,1342.46337890625,407.2886047363281,1409.095703125,3677.20263671875
2024-05-07,180.58859252929688,1356.6326904296875,403.15216064453125,1391.17822265625,3731.501708984375
2024-05-08,180.92523193359375,1343.7813720703125,404.33404541015625,1408.1278076171875,3729.626220703125
2024-05-09,182.73704528808594,1355.314453125,406.0871276855469,1383.8822021484375,3713.91796875
2024-05-10,181.4779510498047,1341.5218505859375,408.470458984375,1397.0845947265625,3651.740966796875
2024-05-13,184.68020629882812,1340.1566162109375,407.4659118652344,1392.394287109375,3702.2890625
2024-05-14,185.82034301757812,1341.33349609375,410.26300048828125,1409.6416015625,3658.587158203125
2024-05-15,188.09066772460938,1336.861328125,417.43597412109375,1405.86962890625,3639.080810546875
2024-05-16,188.20962524414062,1368.3070068359375,415.3739318847656,1414.8778076171875,3684.9423828125
2024-05-17,188.23939514160156,1359.78662109375,414.604248046875,1425.15185546875,3621.7939453125
2024-05-20,189.39930725097656,,419.6658935546875,,
2024-05-21,190.69810485839844,1350.2305908203125,423.3165283203125,1425.57373046875,3608.663818359375
2024-05-22,189.2605438232422,1369.672119140625,424.7767639160156,1449.91845703125,3619.81005859375
2024-05-23,185.2750701904297,1386.2423095703125,421.3037109375,1475.1319580078125,3677.857421875
2024-05-24,188.3484344482422,1379.369384765625,424.42156982421875,1469.37451171875,3636.34130859375
2024-05-27,,1385.253662109375,,1455.4774169921875,3634.02685546875
2024-05-28,188.35833740234375,1381.2054443359375,424.5794372558594,1445.501220703125,3627.272705078125
2024-05-29,188.65577697753906,1366.0474853515625,423.4447937011719,1430.1895751953125,3593.02978515625
2024-05-30,189.6471710205078,1343.9224853515625,409.13824462890625,1414.3814697265625,3529.22021484375
2024-05-31,190.59896850585938,1351.076904296875,409.59210205078125,1419.8907470703125,3467.677734375
2024-06-03,192.36366271972656,1350.11669921875,408.0035400390625,1499.228515625,3497.811767578125
2024-06-04,192.680908203125,1338.3526611328125,410.51953125,1387.0091552734375,3509.288818359375
2024-06-05,194.18785095214844,1373.3563232421875,418.3536376953125,1410.3116455078125,3538.997314453125
2024-06-06,192.80978393554688,1413.8341064453125,418.8567810058594,1421.0819091796875,3618.298583984375
2024-06-07,195.19912719726562,1472.7496337890625,418.1957702636719,1459.1500244140625,3678.329833984375
2024-06-10,191.46145629882812,1440.242919921875,422.1620788574219,1460.5894775390625,3645.03173828125
2024-06-11,205.37095642089844,1436.4014892578125,426.9079284667969,1445.9727783203125,3638.797607421875
2024-06-12,211.24012756347656,1426.2701416015625,435.1761474609375,1452.57373046875,3619.4794921875
2024-06-13,212.40008544921875,1434.6729736328125,435.6892395019531,1454.4847412109375,3663.40478515625
2024-06-14,210.6651153564453,1429.8233642578125,436.666015625,1466.6944580078125,3619.857666015625
2024-06-17,214.80923461914062,,442.38861083984375,,
2024-06-18,212.44964599609375,1438.7542724609375,440.3857421875,1470.1439208984375,3603.845947265625
2024-06-19,,1451.382568359375,,1447.9332275390625,3591.187744140625
2024-06-20,207.87925720214844,1455.2718505859375,439.7543029785156,1462.87255859375,3577.538330078125
2024-06-21,205.70806884765625,1471.885498046875,443.7798156738281,1443.515869140625,3599.737060546875
2024-06-24,206.3524932861328,1466.5556640625,441.69805908203125,1430.88427734375,3605.451904296875
2024-06-25,207.2744903564453,1480.7684326171875,444.9342346191406,1443.46630859375,3625.903076171875
2024-06-26,211.41859436035156,1479.56787109375,446.1280822753906,1502.9013671875,3642.33984375
